motion,brightness,created_at
0,0,2024-11-07T03:19:56.539847Z
0,0,2024-11-07T03:19:57.580152Z
0,0,2024-11-07T03:19:58.643047Z
0,0,2024-11-07T03:19:59.729278Z
0,0,2024-11-07T03:20:00.765465Z
0,0,2024-11-07T03:20:01.855682Z
0,0,2024-11-07T03:20:02.913803Z
0,0,2024-11-07T03:20:03.962594Z
0,0,2024-11-07T03:20:04.986977Z
0,0,2024-11-07T03:20:06.014168Z
0,0,2024-11-07T03:20:07.048086Z
0,0,2024-11-07T03:20:08.077083Z
0,0,2024-11-07T03:20:09.102989Z
0,0,2024-11-07T03:20:10.124859Z
0,0,2024-11-07T03:20:11.152051Z
0,0,2024-11-07T03:20:12.180347Z
0,0,2024-11-07T03:20:13.210876Z
0,0,2024-11-07T03:20:14.234242Z
0,0,2024-11-07T03:20:15.258958Z
0,0,2024-11-07T03:20:16.290185Z
0,0,2024-11-07T03:20:17.320485Z
0,0,2024-11-07T03:20:18.366032Z
0,0,2024-11-07T03:20:19.395316Z
0,0,2024-11-07T03:20:20.423969Z
0,0,2024-11-07T03:20:21.499579Z
0,0,2024-11-07T03:20:22.527777Z
0,0,2024-11-07T03:20:23.552574Z
0,0,2024-11-07T03:20:24.576081Z
0,0,2024-11-07T03:20:25.608309Z
0,0,2024-11-07T03:20:26.635333Z
0,0,2024-11-07T03:20:27.663993Z
0,0,2024-11-07T03:20:28.691638Z
0,0,2024-11-07T03:20:29.717898Z
0,0,2024-11-07T03:20:30.747455Z
0,0,2024-11-07T03:20:31.781607Z
0,0,2024-11-07T03:20:32.811843Z
0,0,2024-11-07T03:20:33.841506Z
0,0,2024-11-07T03:20:34.865722Z
0,0,2024-11-07T03:20:35.911752Z
0,0,2024-11-07T03:20:36.93585Z
0,0,2024-11-07T03:20:37.967472Z
0,0,2024-11-07T03:20:39.015786Z
0,0,2024-11-07T03:20:40.041802Z
0,0,2024-11-07T03:20:41.072663Z
0,0,2024-11-07T03:20:42.098648Z
0,0,2024-11-07T03:20:43.128946Z
0,0,2024-11-07T03:20:44.158061Z
0,0,2024-11-07T03:20:45.249114Z
0,0,2024-11-07T03:20:46.282321Z
0,0,2024-11-07T03:20:47.310709Z
0,0,2024-11-07T03:20:48.3616Z
0,0,2024-11-07T03:20:49.38822Z
0,0,2024-11-07T03:20:50.431018Z
0,0,2024-11-07T03:20:51.475696Z
0,0,2024-11-07T03:20:52.49995Z
0,0,2024-11-07T03:20:53.53957Z
0,0,2024-11-07T03:20:54.569841Z
0,0,2024-11-07T03:20:55.59727Z
0,0,2024-11-07T03:20:56.69514Z
0,0,2024-11-07T03:20:57.736802Z
0,0,2024-11-07T03:20:58.770356Z
0,0,2024-11-07T03:20:59.80255Z
0,0,2024-11-07T03:21:00.85038Z
0,0,2024-11-07T03:21:01.926084Z
0,0,2024-11-07T03:21:02.950243Z
0,0,2024-11-07T03:21:03.976857Z
0,0,2024-11-07T03:21:05.026716Z
0,0,2024-11-07T03:21:06.087681Z
0,0,2024-11-07T03:21:07.112965Z
0,0,2024-11-07T03:21:08.181262Z
0,0,2024-11-07T03:21:09.205428Z
0,0,2024-11-07T03:21:10.236882Z
0,0,2024-11-07T03:21:11.26831Z
0,0,2024-11-07T03:21:12.30367Z
0,0,2024-11-07T03:21:13.330911Z
0,0,2024-11-07T03:21:14.38493Z
0,0,2024-11-07T03:21:15.516209Z
0,0,2024-11-07T03:21:16.643403Z
0,0,2024-11-07T03:21:17.676324Z
0,0,2024-11-07T03:21:18.705696Z
0,0,2024-11-07T03:21:19.733476Z
0,0,2024-11-07T03:21:20.761071Z
0,0,2024-11-07T03:21:21.788333Z
0,0,2024-11-07T03:21:22.818695Z
0,0,2024-11-07T03:21:23.847892Z
0,0,2024-11-07T03:21:24.874383Z
0,0,2024-11-07T03:21:25.898378Z
0,0,2024-11-07T03:21:26.927898Z
0,0,2024-11-07T03:21:27.955237Z
0,0,2024-11-07T03:21:28.983105Z
0,0,2024-11-07T03:21:30.009898Z
0,0,2024-11-07T03:21:31.035504Z
0,0,2024-11-07T03:21:32.057537Z
0,0,2024-11-07T03:21:33.080101Z
0,0,2024-11-07T03:21:34.113276Z
0,0,2024-11-07T03:21:35.171817Z
0,0,2024-11-07T03:21:36.239358Z
0,0,2024-11-07T03:21:37.337749Z
0,0,2024-11-07T03:21:38.381038Z
0,0,2024-11-07T03:21:39.474019Z
0,0,2024-11-07T03:21:40.552865Z
0,0,2024-11-07T03:21:41.662576Z
0,0,2024-11-07T03:21:42.77236Z
0,0,2024-11-07T03:21:43.872168Z
0,0,2024-11-07T03:21:44.960654Z
0,0,2024-11-07T03:21:46.088817Z
0,0,2024-11-07T03:21:47.15489Z
0,0,2024-11-07T03:21:48.190151Z
0,0,2024-11-07T03:21:49.27139Z
0,0,2024-11-07T03:21:50.335174Z
0,0,2024-11-07T03:21:51.374227Z
0,0,2024-11-07T03:21:52.452127Z
0,0,2024-11-07T03:21:53.589078Z
0,0,2024-11-07T03:21:54.877349Z
0,0,2024-11-07T03:21:55.90622Z
0,0,2024-11-07T03:21:56.934696Z
0,0,2024-11-07T03:21:57.960381Z
0,0,2024-11-07T03:21:59.027226Z
0,0,2024-11-07T03:22:00.052265Z
0,0,2024-11-07T03:22:01.077792Z
0,0,2024-11-07T03:22:02.105161Z
0,0,2024-11-07T03:22:03.127891Z
0,0,2024-11-07T03:22:04.152344Z
0,0,2024-11-07T03:22:05.233449Z
0,0,2024-11-07T03:22:06.267624Z
0,0,2024-11-07T03:22:07.302349Z
0,0,2024-11-07T03:22:08.332908Z
0,0,2024-11-07T03:22:09.360865Z
0,0,2024-11-07T03:22:10.388363Z
0,0,2024-11-07T03:22:11.416881Z
0,0,2024-11-07T03:22:12.592973Z
0,0,2024-11-07T03:22:13.630075Z
0,0,2024-11-07T03:22:14.657949Z
0,0,2024-11-07T03:22:15.73226Z
0,0,2024-11-07T03:22:16.771111Z
0,0,2024-11-07T03:22:17.79629Z
0,0,2024-11-07T03:22:18.822296Z
0,0,2024-11-07T03:22:19.850724Z
0,0,2024-11-07T03:22:20.871773Z
0,0,2024-11-07T03:22:21.960829Z
0,0,2024-11-07T03:22:22.992921Z
0,0,2024-11-07T03:22:24.01915Z
0,0,2024-11-07T03:22:25.043637Z
0,0,2024-11-07T03:22:26.068716Z
0,0,2024-11-07T03:22:27.095623Z
0,0,2024-11-07T03:22:28.126097Z
0,0,2024-11-07T03:22:29.155564Z
0,0,2024-11-07T03:22:30.18152Z
0,0,2024-11-07T03:22:31.225753Z
0,0,2024-11-07T03:22:32.254241Z
0,0,2024-11-07T03:22:33.280845Z
0,0,2024-11-07T03:22:34.309305Z
0,0,2024-11-07T03:22:35.336129Z
0,0,2024-11-07T03:22:36.361191Z
0,0,2024-11-07T03:22:37.394964Z
0,0,2024-11-07T03:22:38.419598Z
0,0,2024-11-07T03:22:39.438909Z
0,0,2024-11-07T03:22:40.465833Z
0,0,2024-11-07T03:22:41.490829Z
0,0,2024-11-07T03:22:42.516703Z
0,0,2024-11-07T03:22:43.539378Z
0,0,2024-11-07T03:22:44.610418Z
0,0,2024-11-07T03:22:45.6384Z
0,0,2024-11-07T03:22:46.663767Z
0,0,2024-11-07T03:22:47.68905Z
0,0,2024-11-07T03:22:48.715027Z
0,0,2024-11-07T03:22:49.738369Z
0,0,2024-11-07T03:22:50.757601Z
0,0,2024-11-07T03:22:51.786275Z
0,0,2024-11-07T03:22:52.807011Z
0,0,2024-11-07T03:22:53.840759Z
0,0,2024-11-07T03:22:54.878085Z
0,0,2024-11-07T03:22:55.899775Z
0,0,2024-11-07T03:22:56.950258Z
0,0,2024-11-07T03:22:57.981466Z
0,0,2024-11-07T03:22:59.003599Z
0,0,2024-11-07T03:23:00.025983Z
0,0,2024-11-07T03:23:01.046221Z
0,0,2024-11-07T03:23:02.126134Z
0,0,2024-11-07T03:23:03.148271Z
0,0,2024-11-07T03:23:04.173101Z
0,0,2024-11-07T03:23:05.200414Z
0,0,2024-11-07T03:23:06.242793Z
0,0,2024-11-07T03:23:07.273805Z
0,0,2024-11-07T03:23:08.30203Z
0,0,2024-11-07T03:23:09.327927Z
0,0,2024-11-07T03:23:10.349517Z
0,0,2024-11-07T03:23:11.376662Z
0,0,2024-11-07T03:23:12.399886Z
0,0,2024-11-07T03:23:13.424893Z
0,0,2024-11-07T03:23:14.444675Z
0,0,2024-11-07T03:23:15.466476Z
0,0,2024-11-07T03:23:16.500323Z
0,0,2024-11-07T03:23:17.522434Z
0,0,2024-11-07T03:23:18.545633Z
0,0,2024-11-07T03:23:19.56984Z
0,0,2024-11-07T03:23:20.591391Z
0,0,2024-11-07T03:23:21.621335Z
0,0,2024-11-07T03:23:22.659625Z
0,0,2024-11-07T03:23:23.682863Z
0,0,2024-11-07T03:23:24.709286Z
0,0,2024-11-07T03:23:25.733525Z
0,0,2024-11-07T03:23:26.755707Z
0,0,2024-11-07T03:23:27.777474Z
0,0,2024-11-07T03:23:28.80574Z
0,0,2024-11-07T03:23:29.835456Z
0,0,2024-11-07T03:23:30.860234Z
0,0,2024-11-07T03:23:31.894661Z
0,0,2024-11-07T03:23:32.920488Z
0,0,2024-11-07T03:23:33.95103Z
0,0,2024-11-07T03:23:34.979455Z
0,0,2024-11-07T03:23:36.008992Z
0,0,2024-11-07T03:23:37.039968Z
0,0,2024-11-07T03:23:38.070307Z
0,0,2024-11-07T03:23:39.097679Z
0,0,2024-11-07T03:23:40.127738Z
0,0,2024-11-07T03:23:41.156431Z
0,0,2024-11-07T03:23:42.184513Z
0,0,2024-11-07T03:23:43.207004Z
0,0,2024-11-07T03:23:44.235881Z
0,0,2024-11-07T03:23:45.256739Z
0,0,2024-11-07T03:23:46.285409Z
0,0,2024-11-07T03:23:47.317736Z
0,0,2024-11-07T03:23:48.349844Z
0,0,2024-11-07T03:23:49.380923Z
0,0,2024-11-07T03:23:50.406451Z
0,0,2024-11-07T03:23:51.436212Z
0,0,2024-11-07T03:23:52.467126Z
0,0,2024-11-07T03:23:53.501528Z
0,0,2024-11-07T03:23:54.526376Z
0,0,2024-11-07T03:23:55.551679Z
0,0,2024-11-07T03:23:56.577682Z
0,0,2024-11-07T03:23:57.599409Z
0,0,2024-11-07T03:23:58.630138Z
0,0,2024-11-07T03:23:59.658304Z
0,0,2024-11-07T03:24:00.688278Z
0,0,2024-11-07T03:24:01.719088Z
0,0,2024-11-07T03:24:02.745264Z
0,0,2024-11-07T03:24:03.769788Z
0,0,2024-11-07T03:24:04.798682Z
0,0,2024-11-07T03:24:05.825718Z
0,0,2024-11-07T03:24:06.906488Z
0,0,2024-11-07T03:24:07.930231Z
0,0,2024-11-07T03:24:08.956068Z
0,0,2024-11-07T03:24:09.978223Z
0,0,2024-11-07T03:24:11.018441Z
0,0,2024-11-07T03:24:12.04954Z
0,0,2024-11-07T03:24:13.079606Z
0,0,2024-11-07T03:24:14.106169Z
0,0,2024-11-07T03:24:15.134218Z
0,0,2024-11-07T03:24:16.170849Z
0,0,2024-11-07T03:24:17.191441Z
0,0,2024-11-07T03:24:18.215953Z
0,0,2024-11-07T03:24:19.241443Z
0,0,2024-11-07T03:24:20.265998Z
0,0,2024-11-07T03:24:21.28601Z
0,0,2024-11-07T03:24:22.315278Z
0,0,2024-11-07T03:24:23.343702Z
0,0,2024-11-07T03:24:24.38724Z
0,0,2024-11-07T03:24:25.427614Z
0,0,2024-11-07T03:24:26.463216Z
0,0,2024-11-07T03:24:27.512263Z
0,0,2024-11-07T03:24:28.55525Z
0,0,2024-11-07T03:24:29.603824Z
0,0,2024-11-07T03:24:30.69767Z
0,0,2024-11-07T03:24:31.810717Z
0,0,2024-11-07T03:24:32.881172Z
0,0,2024-11-07T03:24:33.95232Z
0,0,2024-11-07T03:24:35.001107Z
0,0,2024-11-07T03:24:36.028969Z
0,0,2024-11-07T03:24:37.071355Z
0,0,2024-11-07T03:24:38.135789Z
0,0,2024-11-07T03:24:39.19199Z
0,0,2024-11-07T03:24:40.237084Z
0,0,2024-11-07T03:24:41.276167Z
0,0,2024-11-07T03:24:42.340398Z
0,0,2024-11-07T03:24:43.409684Z
0,0,2024-11-07T03:24:44.428458Z
0,0,2024-11-07T03:24:45.452156Z
0,0,2024-11-07T03:24:46.480927Z
0,0,2024-11-07T03:24:47.509774Z
0,0,2024-11-07T03:24:48.537622Z
0,0,2024-11-07T03:24:49.567303Z
0,0,2024-11-07T03:24:50.594121Z
0,0,2024-11-07T03:24:51.617763Z
0,0,2024-11-07T03:24:52.640958Z
0,0,2024-11-07T03:24:53.664859Z
0,0,2024-11-07T03:24:54.693521Z
0,0,2024-11-07T03:24:55.721422Z
0,0,2024-11-07T03:24:56.753581Z
0,0,2024-11-07T03:24:57.785024Z
0,0,2024-11-07T03:24:58.810837Z
0,0,2024-11-07T03:24:59.838249Z
0,0,2024-11-07T03:25:00.930519Z
0,0,2024-11-07T03:25:01.961257Z
0,0,2024-11-07T03:25:02.988196Z
0,0,2024-11-07T03:25:04.014495Z
0,0,2024-11-07T03:25:05.039916Z
0,0,2024-11-07T03:25:06.065457Z
0,0,2024-11-07T03:25:07.091333Z
0,0,2024-11-07T03:25:08.119745Z
0,0,2024-11-07T03:25:09.144922Z
0,0,2024-11-07T03:25:10.170556Z
0,0,2024-11-07T03:25:11.19879Z
0,0,2024-11-07T03:25:12.228539Z
0,0,2024-11-07T03:25:13.251812Z
0,0,2024-11-07T03:25:14.285536Z
0,0,2024-11-07T03:25:15.315495Z
0,0,2024-11-07T03:25:16.337847Z
0,0,2024-11-07T03:25:17.361081Z
0,0,2024-11-07T03:25:18.406466Z
0,0,2024-11-07T03:25:19.43371Z
0,0,2024-11-07T03:25:20.551322Z
0,0,2024-11-07T03:25:21.587955Z
0,0,2024-11-07T03:25:22.665103Z
0,0,2024-11-07T03:25:23.699684Z
0,0,2024-11-07T03:25:24.734396Z
0,0,2024-11-07T03:25:25.779995Z
0,0,2024-11-07T03:25:26.812143Z
0,0,2024-11-07T03:25:27.896631Z
0,0,2024-11-07T03:25:28.927702Z
0,0,2024-11-07T03:25:29.967537Z
0,0,2024-11-07T03:25:31.034273Z
0,0,2024-11-07T03:25:32.064112Z
0,0,2024-11-07T03:25:33.093883Z
0,0,2024-11-07T03:25:34.123087Z
0,0,2024-11-07T03:25:35.151487Z
0,0,2024-11-07T03:25:36.176714Z
0,0,2024-11-07T03:25:37.205366Z
0,0,2024-11-07T03:25:38.245451Z
0,0,2024-11-07T03:25:39.274153Z
0,0,2024-11-07T03:25:40.302003Z
0,0,2024-11-07T03:25:41.326079Z
0,0,2024-11-07T03:25:42.355241Z
0,0,2024-11-07T03:25:43.400873Z
0,0,2024-11-07T03:25:44.450798Z
0,0,2024-11-07T03:25:45.478123Z
0,0,2024-11-07T03:25:46.50817Z
0,0,2024-11-07T03:25:47.535725Z
0,0,2024-11-07T03:25:48.558977Z
0,0,2024-11-07T03:25:49.595834Z
0,0,2024-11-07T03:25:50.622939Z
0,0,2024-11-07T03:25:51.788303Z
0,0,2024-11-07T03:25:52.864256Z
0,0,2024-11-07T03:25:53.912675Z
0,0,2024-11-07T03:25:54.975193Z
0,0,2024-11-07T03:25:56.043847Z
0,0,2024-11-07T03:25:57.1161Z
0,0,2024-11-07T03:25:58.17443Z
0,0,2024-11-07T03:25:59.203985Z
0,0,2024-11-07T03:26:00.232571Z
0,0,2024-11-07T03:26:01.253052Z
0,0,2024-11-07T03:26:02.273598Z
0,0,2024-11-07T03:26:03.30022Z
0,0,2024-11-07T03:26:04.327149Z
0,0,2024-11-07T03:26:05.354766Z
0,0,2024-11-07T03:26:06.401952Z
0,0,2024-11-07T03:26:07.440446Z
0,0,2024-11-07T03:26:08.527613Z
0,0,2024-11-07T03:26:09.610524Z
0,0,2024-11-07T03:26:10.678214Z
0,0,2024-11-07T03:26:11.69979Z
0,0,2024-11-07T03:26:12.730394Z
0,0,2024-11-07T03:26:13.755933Z
0,0,2024-11-07T03:26:14.791438Z
0,0,2024-11-07T03:26:15.816823Z
0,0,2024-11-07T03:26:16.841421Z
0,0,2024-11-07T03:26:17.867033Z
0,0,2024-11-07T03:26:18.892994Z
0,0,2024-11-07T03:26:19.922316Z
0,0,2024-11-07T03:26:20.947782Z
0,0,2024-11-07T03:26:21.978247Z
0,0,2024-11-07T03:26:23.012549Z
0,0,2024-11-07T03:26:24.056314Z
0,0,2024-11-07T03:26:25.087059Z
0,0,2024-11-07T03:26:26.121052Z
0,0,2024-11-07T03:26:27.165422Z
0,0,2024-11-07T03:26:28.196319Z
0,0,2024-11-07T03:26:29.227259Z
0,0,2024-11-07T03:26:30.255735Z
0,0,2024-11-07T03:26:31.281662Z
0,0,2024-11-07T03:26:32.310071Z
0,0,2024-11-07T03:26:33.340742Z
0,0,2024-11-07T03:26:34.359122Z
0,0,2024-11-07T03:26:35.389724Z
0,0,2024-11-07T03:26:36.414865Z
0,0,2024-11-07T03:26:37.444579Z
0,0,2024-11-07T03:26:38.470594Z
0,0,2024-11-07T03:26:39.497072Z
0,0,2024-11-07T03:26:40.525679Z
0,0,2024-11-07T03:26:41.553567Z
0,0,2024-11-07T03:26:42.582353Z
0,0,2024-11-07T03:26:43.607368Z
0,0,2024-11-07T03:26:44.635901Z
0,0,2024-11-07T03:26:45.67869Z
0,0,2024-11-07T03:26:46.802026Z
0,0,2024-11-07T03:26:47.86383Z
0,0,2024-11-07T03:26:48.894523Z
0,0,2024-11-07T03:26:49.933509Z
0,0,2024-11-07T03:26:50.966681Z
0,0,2024-11-07T03:26:51.997785Z
0,0,2024-11-07T03:26:53.022759Z
0,0,2024-11-07T03:26:54.053154Z
0,0,2024-11-07T03:26:55.100083Z
0,0,2024-11-07T03:26:56.139455Z
0,0,2024-11-07T03:26:57.287952Z
0,0,2024-11-07T03:26:58.437207Z
0,0,2024-11-07T03:26:59.573512Z
0,0,2024-11-07T03:27:00.692733Z
0,0,2024-11-07T03:27:01.809687Z
0,0,2024-11-07T03:27:03.174759Z
0,0,2024-11-07T03:27:04.521005Z
0,0,2024-11-07T03:27:05.722204Z
0,0,2024-11-07T03:27:06.801682Z
0,0,2024-11-07T03:27:07.831346Z
0,0,2024-11-07T03:27:09.025247Z
0,0,2024-11-07T03:27:10.075594Z
0,0,2024-11-07T03:27:11.159707Z
0,0,2024-11-07T03:27:12.223473Z
0,0,2024-11-07T03:27:13.295498Z
0,0,2024-11-07T03:27:14.408019Z
0,0,2024-11-07T03:27:15.536455Z
0,0,2024-11-07T03:27:16.562803Z
0,0,2024-11-07T03:27:17.597481Z
0,0,2024-11-07T03:27:18.739318Z
0,0,2024-11-07T03:27:19.850368Z
0,0,2024-11-07T03:27:20.94772Z
0,0,2024-11-07T03:27:22.226255Z
0,0,2024-11-07T03:27:23.466276Z
0,0,2024-11-07T03:27:24.549421Z
0,0,2024-11-07T03:27:25.634697Z
0,0,2024-11-07T03:27:26.66502Z
0,0,2024-11-07T03:27:27.685706Z
0,0,2024-11-07T03:27:28.706237Z
0,0,2024-11-07T03:27:29.735254Z
0,0,2024-11-07T03:27:30.829693Z
0,0,2024-11-07T03:27:32.028868Z
0,0,2024-11-07T03:27:33.061558Z
0,0,2024-11-07T03:27:34.091167Z
0,0,2024-11-07T03:27:35.116109Z
0,0,2024-11-07T03:27:36.144826Z
0,0,2024-11-07T03:27:37.170836Z
0,0,2024-11-07T03:27:38.20137Z
0,0,2024-11-07T03:27:39.228084Z
0,0,2024-11-07T03:27:40.30027Z
0,0,2024-11-07T03:27:41.329202Z
0,0,2024-11-07T03:27:42.353795Z
0,0,2024-11-07T03:27:43.380096Z
0,0,2024-11-07T03:27:44.411841Z
0,0,2024-11-07T03:27:45.441712Z
0,0,2024-11-07T03:27:46.468704Z
0,0,2024-11-07T03:27:47.49442Z
0,0,2024-11-07T03:27:48.524041Z
0,0,2024-11-07T03:27:49.553629Z
0,0,2024-11-07T03:27:50.579343Z
0,0,2024-11-07T03:27:51.615167Z
0,0,2024-11-07T03:27:52.714464Z
0,0,2024-11-07T03:27:53.778287Z
0,0,2024-11-07T03:27:54.809155Z
0,0,2024-11-07T03:27:55.937158Z
0,0,2024-11-07T03:27:57.077537Z
0,0,2024-11-07T03:27:58.158492Z
0,0,2024-11-07T03:27:59.273923Z
0,0,2024-11-07T03:28:00.345125Z
0,0,2024-11-07T03:28:01.395163Z
0,0,2024-11-07T03:28:02.438223Z
0,0,2024-11-07T03:28:03.4641Z
0,0,2024-11-07T03:28:04.532502Z
0,0,2024-11-07T03:28:05.641256Z
0,0,2024-11-07T03:28:06.852864Z
0,0,2024-11-07T03:28:07.877429Z
0,0,2024-11-07T03:28:08.904568Z
0,0,2024-11-07T03:28:09.93689Z
0,0,2024-11-07T03:28:10.965281Z
0,0,2024-11-07T03:28:11.988688Z
0,0,2024-11-07T03:28:13.018098Z
0,0,2024-11-07T03:28:14.048847Z
0,0,2024-11-07T03:28:15.077591Z
0,0,2024-11-07T03:28:16.100651Z
0,0,2024-11-07T03:28:17.130052Z
0,0,2024-11-07T03:28:18.163823Z
0,0,2024-11-07T03:28:19.196415Z
0,0,2024-11-07T03:28:20.222381Z
0,0,2024-11-07T03:28:21.275223Z
0,0,2024-11-07T03:28:22.298709Z
0,0,2024-11-07T03:28:23.325178Z
0,0,2024-11-07T03:28:24.361348Z
0,0,2024-11-07T03:28:25.389275Z
0,0,2024-11-07T03:28:26.414503Z
0,0,2024-11-07T03:28:27.437119Z
0,0,2024-11-07T03:28:28.465861Z
0,0,2024-11-07T03:28:29.498709Z
0,0,2024-11-07T03:28:30.53145Z
0,0,2024-11-07T03:28:31.568955Z
0,0,2024-11-07T03:28:32.598822Z
0,0,2024-11-07T03:28:33.654179Z
0,0,2024-11-07T03:28:34.69927Z
0,0,2024-11-07T03:28:35.741035Z
0,0,2024-11-07T03:28:36.767385Z
0,0,2024-11-07T03:28:37.821172Z
0,0,2024-11-07T03:28:38.844883Z
0,0,2024-11-07T03:28:39.866579Z
0,0,2024-11-07T03:28:40.961443Z
0,0,2024-11-07T03:28:42.066185Z
0,0,2024-11-07T03:28:43.097185Z
0,0,2024-11-07T03:28:44.120237Z
0,0,2024-11-07T03:28:45.146837Z
0,0,2024-11-07T03:28:46.174331Z
0,0,2024-11-07T03:28:47.19716Z
0,0,2024-11-07T03:28:48.219685Z
0,0,2024-11-07T03:28:49.246107Z
0,0,2024-11-07T03:28:50.272028Z
0,0,2024-11-07T03:28:51.301335Z
0,0,2024-11-07T03:28:52.336664Z
0,0,2024-11-07T03:28:53.371624Z
0,0,2024-11-07T03:28:54.417068Z
0,0,2024-11-07T03:28:55.490094Z
0,0,2024-11-07T03:28:56.537351Z
0,0,2024-11-07T03:28:57.58647Z
0,0,2024-11-07T03:28:58.613481Z
0,0,2024-11-07T03:28:59.636212Z
0,0,2024-11-07T03:29:00.65761Z
0,0,2024-11-07T03:29:01.681371Z
0,0,2024-11-07T03:29:02.703852Z
0,0,2024-11-07T03:29:03.725952Z
0,0,2024-11-07T03:29:04.751807Z
0,0,2024-11-07T03:29:05.779887Z
0,0,2024-11-07T03:29:06.815494Z
0,0,2024-11-07T03:29:07.857159Z
0,0,2024-11-07T03:29:08.885278Z
0,0,2024-11-07T03:29:09.916495Z
0,0,2024-11-07T03:29:10.94087Z
0,0,2024-11-07T03:29:11.96653Z
0,0,2024-11-07T03:29:12.995256Z
0,0,2024-11-07T03:29:14.020288Z
0,0,2024-11-07T03:29:15.0507Z
0,0,2024-11-07T03:29:16.072561Z
0,0,2024-11-07T03:29:17.093542Z
0,0,2024-11-07T03:29:18.120304Z
0,0,2024-11-07T03:29:19.147332Z
0,0,2024-11-07T03:29:20.171516Z
0,0,2024-11-07T03:29:21.196914Z
0,0,2024-11-07T03:29:22.219216Z
0,0,2024-11-07T03:29:23.250448Z
0,0,2024-11-07T03:29:24.255865Z
0,0,2024-11-07T03:29:25.321802Z
0,0,2024-11-07T03:29:26.348311Z
0,0,2024-11-07T03:29:27.3849Z
0,0,2024-11-07T03:29:28.418284Z
0,0,2024-11-07T03:29:29.44429Z
0,0,2024-11-07T03:29:30.471409Z
0,0,2024-11-07T03:29:31.492385Z
0,0,2024-11-07T03:29:32.522059Z
0,0,2024-11-07T03:29:33.552529Z
0,0,2024-11-07T03:29:34.582924Z
0,0,2024-11-07T03:29:35.613725Z
0,0,2024-11-07T03:29:36.642562Z
0,0,2024-11-07T03:29:37.671556Z
0,0,2024-11-07T03:29:38.698716Z
0,0,2024-11-07T03:29:39.727087Z
0,0,2024-11-07T03:29:40.749426Z
0,0,2024-11-07T03:29:41.779367Z
0,0,2024-11-07T03:29:42.84365Z
0,0,2024-11-07T03:29:43.869731Z
0,0,2024-11-07T03:29:44.895104Z
0,0,2024-11-07T03:29:45.923168Z
0,0,2024-11-07T03:29:46.970971Z
0,0,2024-11-07T03:29:48.100328Z
0,0,2024-11-07T03:29:49.220766Z
0,0,2024-11-07T03:29:50.25207Z
0,0,2024-11-07T03:29:51.302055Z
0,0,2024-11-07T03:29:52.330683Z
0,0,2024-11-07T03:29:53.385848Z
0,0,2024-11-07T03:29:54.44034Z
0,0,2024-11-07T03:29:55.477012Z
0,0,2024-11-07T03:29:56.503762Z
0,0,2024-11-07T03:29:57.529644Z
0,0,2024-11-07T03:29:58.562402Z
0,0,2024-11-07T03:29:59.583808Z
0,0,2024-11-07T03:30:00.615347Z
0,0,2024-11-07T03:30:01.654245Z
0,0,2024-11-07T03:30:02.685819Z
0,0,2024-11-07T03:30:03.733656Z
0,0,2024-11-07T03:30:04.794879Z
0,0,2024-11-07T03:30:05.831331Z
0,0,2024-11-07T03:30:06.855704Z
0,0,2024-11-07T03:30:07.884094Z
0,0,2024-11-07T03:30:08.909546Z
0,0,2024-11-07T03:30:09.934949Z
0,0,2024-11-07T03:30:32.118396Z
0,0,2024-11-07T03:30:33.187906Z
0,0,2024-11-07T03:30:34.221334Z
0,0,2024-11-07T03:30:35.24719Z
0,0,2024-11-07T03:30:36.370363Z
0,0,2024-11-07T03:30:37.409633Z
0,0,2024-11-07T03:30:38.435786Z
0,0,2024-11-07T03:30:39.459085Z
0,0,2024-11-07T03:30:40.485727Z
0,0,2024-11-07T03:30:41.516086Z
0,0,2024-11-07T03:30:42.539314Z
0,0,2024-11-07T03:30:43.597122Z
0,0,2024-11-07T03:30:44.651255Z
0,0,2024-11-07T03:30:45.676485Z
0,0,2024-11-07T03:30:46.701869Z
0,0,2024-11-07T03:30:47.726796Z
0,0,2024-11-07T03:30:48.760849Z
0,0,2024-11-07T03:30:49.791412Z
0,0,2024-11-07T03:30:50.817523Z
0,0,2024-11-07T03:30:51.841799Z
0,0,2024-11-07T03:30:52.867197Z
0,0,2024-11-07T03:30:53.892857Z
0,0,2024-11-07T03:30:54.917908Z
0,0,2024-11-07T03:30:55.959943Z
0,0,2024-11-07T03:30:56.982804Z
0,0,2024-11-07T03:30:58.076808Z
0,0,2024-11-07T03:30:59.274291Z
0,0,2024-11-07T03:31:00.295653Z
0,0,2024-11-07T03:31:01.326815Z
0,0,2024-11-07T03:31:02.347212Z
0,0,2024-11-07T03:31:03.371272Z
0,0,2024-11-07T03:31:04.41681Z
0,0,2024-11-07T03:31:05.441333Z
0,0,2024-11-07T03:31:06.47223Z
0,0,2024-11-07T03:31:07.500914Z
0,0,2024-11-07T03:31:08.527391Z
0,0,2024-11-07T03:31:09.55172Z
0,0,2024-11-07T03:31:10.577132Z
0,0,2024-11-07T03:31:11.60886Z
0,0,2024-11-07T03:31:12.645072Z
0,0,2024-11-07T03:31:13.674272Z
0,0,2024-11-07T03:31:14.698039Z
0,0,2024-11-07T03:31:15.732569Z
0,0,2024-11-07T03:31:16.762824Z
0,0,2024-11-07T03:31:17.793697Z
0,0,2024-11-07T03:31:18.861725Z
